title,job_type,salary,skills,address,company_name,company_description
"Software Dev (JavaScript, HTML5, CSS)",FULL_TIME,You'll love it,"JavaScript, HTML5, CSS",Công ty Dịch vụ MobiFone Khu vực 3 thuộc Tổng Công ty Viễn thông MobiFone,Dịch Vụ Viễn Thông MOBIFONE KHU VỰC 3,Công ty Dịch vụ MobiFone Khu vực 3 thuộc Tổng Công ty Viễn thông MobiFone
"Frontend Dev (JavaScript, CSS, HTML5)",FULL_TIME,Very attractive,"JavaScript, HTML5, CSS",MT Corp,MT Corp,MT Corp
"JavaScript Developer (NodeJS, ReactJS)",FULL_TIME,"1,200 - 2,000 USD","JavaScript, NodeJS, ReactJS",Alobase,Alobase,Alobase
Back End Developer (NodeJS/Java/Python),FULL_TIME,You'll love it,"Java, Python, NodeJS",Công ty CP TMDV THCmedia,THCmedia,Công ty CP TMDV THCmedia
Game Unity Developer,FULL_TIME,"Up to 1,000 usd","Games, Unity",Percas ,Percas,Percas 
"PHP Developer (Laravel, OOP)",FULL_TIME,You'll love it,"PHP, OOP, Laravel",Build a long term relationship w happy clients by providing quality services in the profitable way,NT Solution,Build a long term relationship w happy clients by providing quality services in the profitable way
"3 Junior PHP Developer (CSS, JavaScript)",FULL_TIME,You'll love it,"PHP, CSS, JavaScript",NỀN TẢNG TĂNG TRƯỞNG DOANH NGHIỆP,Cloudsoft,NỀN TẢNG TĂNG TRƯỞNG DOANH NGHIỆP
"Web Developer (JavaScript,CSS,Wordpress)",FULL_TIME,You'll love it,"Wordpress, CSS, JavaScript",Trenzi Marketing Agency,Trenzi Marketing Agency,Trenzi Marketing Agency
"Java Developer (Agile, C#)",FULL_TIME,Up to 25 mil,"Java, C#, Agile",ETECH ,ETECH,ETECH 
"Fullstack Developer (JavaScript, NodeJS)",FULL_TIME,"1,000 - 1,300 USD","JavaScript, NodeJS, ReactJS",Alobase,Alobase,Alobase
"Mobile Game Dev (Unity, Objective C)",FULL_TIME,Very attractive,"Games, Objective C, Unity",YGame - Do it for you,YGame,YGame - Do it for you
"WordPress Developer (PHP, JavaScript)",FULL_TIME,You'll love it,"Wordpress, JavaScript, PHP",Công ty CP TMDV THCmedia,THCmedia,Công ty CP TMDV THCmedia
"Backend Developer ( PHP, Laravel)",FULL_TIME,You'll love it,"PHP, MySQL, Laravel",Map Tech ,MAP TECH,Map Tech 
"Mobile Developer ( iOS, Android )",FULL_TIME,You'll love it,"iOS, Android",Công Ty TNHH Giải Pháp IMS,Công Ty TNHH Giải Pháp IMS,Công Ty TNHH Giải Pháp IMS
"Web Developer (ReactJ, NodeJS, HTML5)",FULL_TIME,You'll love it,"ReactJS, HTML5, NodeJS",Chungxe - Nền tảng chia sẻ và cho thuê xe tự lái,Chung Xe,Chungxe - Nền tảng chia sẻ và cho thuê xe tự lái
"Developer ( .NET, ASP.NET, C# )",FULL_TIME,You'll love it,".NET, C#, ASP.NET",CÔNG TY TNHH MÁY BROTHER VIỆT NAM,BROTHER VIỆT NAM,CÔNG TY TNHH MÁY BROTHER VIỆT NAM
"PHP Developer ( JavaScript, HTML, CSS )",FULL_TIME,You'll love it,"PHP, HTML5, JavaScript",Công Ty TNHH Giải Pháp IMS,Công Ty TNHH Giải Pháp IMS,Công Ty TNHH Giải Pháp IMS
"Software Developer (JavaScript, ASP.NET)",FULL_TIME,You'll love it,"JavaScript, MySQL, ASP.NET",Fullerton Health,Fullerton Health,Fullerton Health
"Developer ( C#, Python )",FULL_TIME,You'll love it,"C++, Python",Công ty cổ phần Aquabox,AQUABOX,Công ty cổ phần Aquabox
Senior Java Developer ~$1800,FULL_TIME,Up to $1800,"Java, Spring, NoSQL",Tạo nền tảng liên lạc giao tiếp nhằm góp phần nâng cao hiệu quả và tính an toàn y tế.,Dr.JOY,Tạo nền tảng liên lạc giao tiếp nhằm góp phần nâng cao hiệu quả và tính an toàn y tế.
Data Processing Team Manager (Python),FULL_TIME,You'll love it,"Python, MySQL, Team Leader",Driving Southeast Asia Forward Together,Grab (Vietnam) Ltd.,Driving Southeast Asia Forward Together
"Senior Analyst (Database, Python, SQL)",FULL_TIME,You'll love it,"Database, Python, SQL",Driving Southeast Asia Forward Together,Grab (Vietnam) Ltd.,Driving Southeast Asia Forward Together
"SENIOR DEVELOPER(.NET,Angular,ReactJS)",FULL_TIME,Upto 1500 based on skills,"Angular, ReactJS, .NET","Nexle is a global information technology, consulting and outsourcing company with 50+ workforce",Nexle Corporation,"Nexle is a global information technology, consulting and outsourcing company with 50+ workforce"
CVCC Quản lý dự án hạ tầng,FULL_TIME,You'll love it,"System Engineer, SQL, Oracle",Trở thành Ngân hàng tốt nhất và doanh nghiệp hàng đầu Việt Nam,Techcombank,Trở thành Ngân hàng tốt nhất và doanh nghiệp hàng đầu Việt Nam
CVCC Vận Hành HThống (Middleware),FULL_TIME,You'll love it,"System Engineer, System Admin, Oracle",Trở thành Ngân hàng tốt nhất và doanh nghiệp hàng đầu Việt Nam,Techcombank,Trở thành Ngân hàng tốt nhất và doanh nghiệp hàng đầu Việt Nam
CVCC Thiết Kế Hạ Tầng (Networking),FULL_TIME,You'll love it,"Networking, System Engineer",Trở thành Ngân hàng tốt nhất và doanh nghiệp hàng đầu Việt Nam,Techcombank,Trở thành Ngân hàng tốt nhất và doanh nghiệp hàng đầu Việt Nam
CVCC Vận Hành Hệ Thống TT Liên Lạc,FULL_TIME,You'll love it,"Software Architect, System Admin, English",Trở thành Ngân hàng tốt nhất và doanh nghiệp hàng đầu Việt Nam,Techcombank,Trở thành Ngân hàng tốt nhất và doanh nghiệp hàng đầu Việt Nam
"Java Web Developer (J2EE,Spring)",FULL_TIME,"800 - 1,500 USD","Java, J2EE, Spring",NAL provides various services offshore development in Vietnam.,NAL Solutions,NAL provides various services offshore development in Vietnam.
"Web PHP Developer (HTML5, JavaScript)",FULL_TIME,"500 - 1,000 USD","PHP, HTML5, JavaScript",Công Nghệ Giải Pháp Phần Mềm,Nasys,Công Nghệ Giải Pháp Phần Mềm
Technical Writer,FULL_TIME,You'll love it,"QA QC, English, Business Analyst",Asia Commercial Bank (ACB),Ngân Hàng Á Châu | ACB,Asia Commercial Bank (ACB)
Business Analyst - Upto $1200 NET,FULL_TIME,"700 - 1,200 USD","Business Analyst, Agile, English",A fast growing software development company in Viet Nam,Saigon Technology Solutions,A fast growing software development company in Viet Nam
Principal Sharepoint Developer,FULL_TIME,You'll love it,"Sharepoint, English, .NET",SCC Vietnam,SCC Vietnam,SCC Vietnam
[All Level] 3 Ruby on Rails (JavaScript),FULL_TIME,"700 - 1,500 USD","Ruby on Rails, SQL, JavaScript",VOYAGER JSC,VOYAGER JSC,VOYAGER JSC
Senior Magento Developer (PHP),FULL_TIME,"1,500 - 2,500 USD","Magento, PHP",We mix digital cocktails. We are 100% independent.,Clever Age,We mix digital cocktails. We are 100% independent.
"JS Fullstack (Javascript,Node,HTML/CSS)",FULL_TIME,Up to 1500 usd,"JavaScript, HTML5, NodeJS",Flexidata Software Solution,Flexidata,Flexidata Software Solution
Junior Network/System Administrator,FULL_TIME,You'll love it,"Linux, System Admin, Networking",LHV Software is a worldwide software development and outsourcing company,LHV Software,LHV Software is a worldwide software development and outsourcing company
"QA / Tester (UP TO $1,200)",FULL_TIME,Up to $1200,"Tester, QA QC",Tạo nền tảng liên lạc giao tiếp nhằm góp phần nâng cao hiệu quả và tính an toàn y tế.,Dr.JOY,Tạo nền tảng liên lạc giao tiếp nhằm góp phần nâng cao hiệu quả và tính an toàn y tế.
Quản trị cơ sở dữ liệu (Database/MySQL),FULL_TIME,"500 - 1,000 USD","MySQL, Database, PostgreSql",Công ty đang tiếp tục phát triển công nghệ thông minh phục vụ cho đời sống và sản xuất.,Softdreams,Công ty đang tiếp tục phát triển công nghệ thông minh phục vụ cho đời sống và sản xuất.
Wear OS System Integration Engineer(C++),FULL_TIME,You'll love it,"C++, Linux, C language",Great wearable computing products inventor and manufacturer,Fossil Vietnam,Great wearable computing products inventor and manufacturer
"Front-end Developer (JavaScript, React)",FULL_TIME,18-25mil,"JavaScript, HTML5, ReactJS",No. 1 transparent and hassle-free car selling experience,CARRO,No. 1 transparent and hassle-free car selling experience
"Senior Android Developer (Java, Kotlin)",FULL_TIME,You'll love it,"Android, Java, Kotlin",Great wearable computing products inventor and manufacturer,Fossil Vietnam,Great wearable computing products inventor and manufacturer
Software Quality (Mobile testing),FULL_TIME,You'll love it,"Tester, Android, iOS",Great wearable computing products inventor and manufacturer,Fossil Vietnam,Great wearable computing products inventor and manufacturer
Senior Business Analyst (Agile),FULL_TIME,You'll love it,"Business Analyst, Agile, English",Ứng dụng vàng trong làng tích-đổi điểm!,TAPTAP,Ứng dụng vàng trong làng tích-đổi điểm!
Project Manager (PHP/JavaScript/English),FULL_TIME,You'll love it,"Project Manager, English, PHP",NFQ Asia is part of the global NFQ Group. We help ambitious fast-moving international startups,NFQ Asia (8bit Rockstars),NFQ Asia is part of the global NFQ Group. We help ambitious fast-moving international startups
10 .Net Fullstack Devs -Full 13th salary,FULL_TIME,"1,100 - 2,000 USD",".NET, C#, JavaScript",Do you like to be challenged? Do you like working with global teams? You might be a good fit for us!,AltSource ,Do you like to be challenged? Do you like working with global teams? You might be a good fit for us!
"Product Manager (Business Analyst,Cloud)",FULL_TIME,"1,900 - 2,300 USD","Product Manager, Business Analyst, Cloud",Providing continuous data protection software for VMware-based virtual servers.,Nakivo,Providing continuous data protection software for VMware-based virtual servers.
Product Manager (Up to $2500),FULL_TIME,"1,000 - 2,500 USD","Product Manager, Agile, English",KEEP INNOVATION  ,Nam Việt Media,KEEP INNOVATION  
Senior IT Application Operation (DevOps),FULL_TIME,You'll love it,"DevOps, Linux, System Engineer",Smart Pay is a startup financial technology company (E-wallet),Smart Pay,Smart Pay is a startup financial technology company (E-wallet)
"Junior .NET Developer (ASP.NET, C#)",FULL_TIME,500 - 700 USD,".NET, C#, ASP.NET",Đại Việt Group - Một trong các công ty truyền thông trẻ tuổi có tốc độ phát triển nhanh chóng,Đại Việt Group,Đại Việt Group - Một trong các công ty truyền thông trẻ tuổi có tốc độ phát triển nhanh chóng
"(Senior) Software Developer (C#, C++)",FULL_TIME,~ $2000 for senior level,"C++, C#",A French outsourcing services specialist in Vietnam,Officience,A French outsourcing services specialist in Vietnam
IT & Microsoft 365 Data Engineer,FULL_TIME,Negotiate,"Cloud, System Engineer, System Admin",Cloud Frontier Asia,Cloud Frontier Asia,Cloud Frontier Asia
"5 Senior DevOps (AWS, K8S, Terraform)",FULL_TIME,"1,800 - 3,000 USD","DevOps, AWS, Cloud",Building technology to revolutionise the Digital Banking with Cloud engineering.,The International Fintech,Building technology to revolutionise the Digital Banking with Cloud engineering.
Senior QC/Tester Mobile Games,FULL_TIME,500 - 700 USD,"Tester, Games, QA QC",ANTADA,ANTADA,ANTADA
".NET Developer (ASP.NET, C#) ~ $1500",FULL_TIME,"700 - 1,500 USD",".NET, C#, ASP.NET","Phát triển các hệ thống phần mềm lớn phục vụ hàng triệu người dùng: Kế toán, HRM, CRM, Nhà hàng...",Misa ,"Phát triển các hệ thống phần mềm lớn phục vụ hàng triệu người dùng: Kế toán, HRM, CRM, Nhà hàng..."
Web Developers (.NET/JavaScript/SQL),FULL_TIME,You'll love it,".NET, SQL, JavaScript",Công Ty Cổ Phần Công Nghệ Bách Việt,Bavitech Corporation,Công Ty Cổ Phần Công Nghệ Bách Việt
Project Manager (Up to $2500),FULL_TIME,"1,000 - 2,500 USD","Project Manager, Agile, Manager",Digital Creative Studio With Top 1% Talent In Asia,Sun* Inc.,Digital Creative Studio With Top 1% Talent In Asia
"7 Junior + .NET Dev (ASP.NET, C#, MVC)",FULL_TIME,Up to $1300 + bonus,".NET, C#, MVC",Công ty CP Đầu tư Thương mại và Phát triển Công nghệ FSI,FSI,Công ty CP Đầu tư Thương mại và Phát triển Công nghệ FSI
.NET Software Engineer (C#),FULL_TIME,You'll love it,".NET, C#, English",AXON,AXON,AXON
".NET Dev (ASP.NET, C#) - Up to $1300",FULL_TIME,"700 - 1,300 USD",".NET, C#, ASP.NET",LẠC VIỆT – Hơn 20 năm luôn tiên phong trong ngành điện toán,Lac Viet Computing Corporation,LẠC VIỆT – Hơn 20 năm luôn tiên phong trong ngành điện toán
Product Owner,FULL_TIME,You'll love it,"Product Manager, English",Business solutions made simple,Live group,Business solutions made simple
"Senior QA/QC Engineer (QA QC, Tester)",FULL_TIME,900 - 1.200$ net,"QA QC, English, Tester",USA Mobile and Web App Development Company ,Silicon Prime Labs,USA Mobile and Web App Development Company 
"QC Engineer (Tester, QA QC)",FULL_TIME,You'll love it,"Tester, QA QC",HARAVAN - Everything you need to selling everywhere,HARAVAN,HARAVAN - Everything you need to selling everywhere
Front-end Dev (JavaScript/ReactJS/HTML5),FULL_TIME,17 – 30 triệu/ tháng,"JavaScript, HTML5, ReactJS",Vietmmoney - Kênh tài chính tiện lợi - Hệ thống cầm đồ trực tuyến hàng đầu Việt Nam.,Viet Money Jsc,Vietmmoney - Kênh tài chính tiện lợi - Hệ thống cầm đồ trực tuyến hàng đầu Việt Nam.
"PHP Dev (Wordpress, Drupal, Laravel)",FULL_TIME,You'll love it,"PHP, Wordpress, Laravel",An international software development company specializing in Web Application and Mobile Apps,Sutrix Solutions,An international software development company specializing in Web Application and Mobile Apps
2 Mobile App Developers (iOS / Android),FULL_TIME,500 - 800 USD,"OOP, Android, iOS",Singapore-based mobile apps studio,WHITE PIXEL,Singapore-based mobile apps studio
"Backend Developer (PHP, Laravel, MySQL)",FULL_TIME,"1,300 - 2,000 USD","PHP, MySQL, Laravel","OKXE - ""XE OK"" - 1st MOTORBIKE PLATFORM IN VIETNAM",OKXE,"OKXE - ""XE OK"" - 1st MOTORBIKE PLATFORM IN VIETNAM"
Quality Assurance Engineer (Tester),FULL_TIME,You'll love it,"QA QC, English, Tester",Delivery authentic values with true dedication and Professionalism,Koh Young Technology Inc,Delivery authentic values with true dedication and Professionalism
ReactJS Dev( Javascript) từ 800$-1200$,FULL_TIME,"800 - 1,200 USD","ReactJS, HTML5, JavaScript","Kaopiz Software Co., Ltd",Kaopiz Sofware ,"Kaopiz Software Co., Ltd"
Senior Product Manager,FULL_TIME,You'll love it,"Product Manager, Project Manager, Manager",Pizza Hut Digital Ventures,Pizza Hut Digital Ventures,Pizza Hut Digital Ventures
"Software Engineer (.Net,C#,AWS,PHP)",FULL_TIME,"2,500 - 3,500 USD",".NET, C#, AWS",We bring great international companies to Vietnam,Metasource,We bring great international companies to Vietnam
"Frontend Developer (JavaScript,ReactJS)",FULL_TIME,Up to 2500$,"ReactJS, CSS, JavaScript",Empower the next innovations,Dwarves Foundation,Empower the next innovations
"iOS Developer (Swift, Xcode)",FULL_TIME,You'll love it,"iOS, Objective C, Swift",Công ty Phát triển Phần mềm VNPT-Media,VNPT Media Software,Công ty Phát triển Phần mềm VNPT-Media
Product Manager,FULL_TIME,From 50mil to 80mil gross,"Product Manager, Project Manager, Manager",Come join one of Singapore's most exciting and fastest growing technology companies!,Yojee,Come join one of Singapore's most exciting and fastest growing technology companies!
Java Developers (Game Server),FULL_TIME,"1,000 - 1,500 USD","Java, OOP, Games","Mecury Studio, fast growing gaming supplier for Android, iOS & major platform. ",Mecury Studio,"Mecury Studio, fast growing gaming supplier for Android, iOS & major platform. "
"Android Developer (Java, OOP)",FULL_TIME,You'll love it,"Android, OOP, Java",Công ty Công Nghệ DICOM đã liên tục xây dựng và phát triển trở thành công ty lớn mạnh,DICOM,Công ty Công Nghệ DICOM đã liên tục xây dựng và phát triển trở thành công ty lớn mạnh
"Backend Developer (PHP,  Go)",FULL_TIME,You'll love it,"PHP, Golang",Công ty Công Nghệ DICOM đã liên tục xây dựng và phát triển trở thành công ty lớn mạnh,DICOM,Công ty Công Nghệ DICOM đã liên tục xây dựng và phát triển trở thành công ty lớn mạnh
"6 QA Engineer (QA QC, Tester, Java)",FULL_TIME,You'll love it,"QA QC, Java, Tester",Diginex,Diginex,Diginex
"Developer (C#,.NET,MVC) - Up to 2000$",FULL_TIME,Up to 2000$,"C#, MVC, .NET","Công ty hàng đầu trong lĩnh vực sản xuất - kinh doanh phần mềm, dịch vụ CNTT",Bkav,"Công ty hàng đầu trong lĩnh vực sản xuất - kinh doanh phần mềm, dịch vụ CNTT"
QC Engineer (Tester),FULL_TIME,"500 - 1,000 USD","QA QC, Agile, Tester",A high quality software outsourcing services and business solutions provider for Banking and Airline,Innotech Vietnam Corporation,A high quality software outsourcing services and business solutions provider for Banking and Airline
"Mobile App Developer (React Native, iOS)",FULL_TIME,You'll love it,"React Native, Android, iOS",Doctor Bear,Doctor Bear,Doctor Bear
"PHP Developer (Laravel, JavaScript)",FULL_TIME,"500 - 1,500 USD","PHP, JavaScript, Laravel",CÔNG TY CỔ PHẦN CÔNG NGHỆ GVN,GVN Technology,CÔNG TY CỔ PHẦN CÔNG NGHỆ GVN
4 PHP Developer (Ruby) ~Up to 1200$,FULL_TIME,Up to 1200$ ( negatiate),"PHP, JavaScript, Ruby","LIFULL Tech Vietnam - Công ty con thuộc group Công ty LIFULL Co., Ltd.",LIFULL Tech Vietnam,"LIFULL Tech Vietnam - Công ty con thuộc group Công ty LIFULL Co., Ltd."
"Developers (PHP, iOS, Andriod)",FULL_TIME,"800 - 1,200 USD","PHP, Android, iOS",WE BUILD BEAUTIFUL APPS FOR ENTERPRISE,VTL-Solutions Ltd.,WE BUILD BEAUTIFUL APPS FOR ENTERPRISE
Backend Developer (Python/Java/Ruby),FULL_TIME,You'll love it,"Python, Ruby, Java",VIET CAPITAL SECURITIES JOINT STOCK COMPANY,VIET CAPITAL SECURITIES JOINT STOCK COMPANY,VIET CAPITAL SECURITIES JOINT STOCK COMPANY
"Web Dev (Javascript, ReactJS,CSS)",FULL_TIME,You'll love it,"ReactJS, CSS, JavaScript",Unlock Growth Potential,Vinstar Group,Unlock Growth Potential
PHP Developer (OOP) - Up to $1500,FULL_TIME,"Up to 1,500$","PHP, OOP",Công ty cổ phần MOG Việt Nam,MOG Viet Nam,Công ty cổ phần MOG Việt Nam
"Sr.Project Manager, Software Engineering",FULL_TIME,You'll love it,"Project Manager, Agile, English","At Deliveree, we disrupt the logistics industry with technologies.",Deliveree On-Demand Logistics,"At Deliveree, we disrupt the logistics industry with technologies."
"Senior Backend Developer (NodeJS, Ruby)",FULL_TIME,You'll love it,"NodeJS, Ruby on Rails, JavaScript","Floware designs, develops, and distributes productivity software",Floware,"Floware designs, develops, and distributes productivity software"
"Network, Data Center and Wintel",FULL_TIME,You'll love it,"Networking, English",One of the leading commercial joint stock banks in Vietnam,Vietnam International Bank (VIB),One of the leading commercial joint stock banks in Vietnam
"Frontend Dev (ReactJS,UI-UX,JavaScript)",FULL_TIME,"1,000 - 2,000 USD","ReactJS, UI-UX, JavaScript",A Leading BPO Company in Vietnam | Transformation Happens Here | Digital Solutions,DIGI-TEXX VIETNAM,A Leading BPO Company in Vietnam | Transformation Happens Here | Digital Solutions
(Senior) Technical Product Owner,FULL_TIME,You'll love it,"Product Manager, Business Analyst","At Zalo, we build world-class tech products used and loved by millions.",Zalo,"At Zalo, we build world-class tech products used and loved by millions."
"Senior Backend Developer (Java, SQL)",FULL_TIME,Negotiate,"Java, SQL, Spring",Jio Health - Dịch vụ chăm sóc sức khỏe tại nhà.,Jio Health,Jio Health - Dịch vụ chăm sóc sức khỏe tại nhà.
Senior/Expert System Engineer (PHP/Java),FULL_TIME,"1,200 - 2,500 USD","Java, PHP",WE ARE  AI&T,AI&T,WE ARE  AI&T
Java / PHP Developer,FULL_TIME,Bạn sẽ hài lòng,"Java, PHP",WE ARE  AI&T,AI&T,WE ARE  AI&T
"NodeJS Developer (AngularJS, JavaScript)",FULL_TIME,You'll love it,"NodeJS, AngularJS, JavaScript","Leading in interactive online marketing platform that make ""every impression is valuable""",New Pinetech,"Leading in interactive online marketing platform that make ""every impression is valuable"""
"Senior Java Dev(Spring,SQL,Microservice)",FULL_TIME,"1,000 - 2,500 USD","Java, SQL, Spring",Viettel Digital – Tổng Công ty thành viên thứ 8 của Tập đoàn Công nghiệp – Viễn thông Quân đội,Viettel Digital Services,Viettel Digital – Tổng Công ty thành viên thứ 8 của Tập đoàn Công nghiệp – Viễn thông Quân đội
Smart Solutions Manager -iOT/ Networking,FULL_TIME,You'll love it,"Manager, Database, Networking",TẬP ĐOÀN HƯNG THỊNH ,Hung Thinh Corporation,TẬP ĐOÀN HƯNG THỊNH 
"Backend Developer (C#,.NET,Java,Python)",FULL_TIME,"1,000 - 3000 usd",".NET, Python, Java",Orange Logic,Orange Logic,Orange Logic
FullStack Developer(ReactJS/ JavaScript),FULL_TIME,Up to 3000$,"JavaScript, NodeJS, ReactJS",SHIFT ASIA - Sự kết hợp tuyệt vời giữa Chất lượng Nhật Bản và sức mạnh Châu Á.,Shift Asia Vietnam,SHIFT ASIA - Sự kết hợp tuyệt vời giữa Chất lượng Nhật Bản và sức mạnh Châu Á.
"Fullstack PHP Dev ( Laravel, MySQL)",FULL_TIME,You'll love it,"PHP, MySQL, Laravel",Đi đầu trong lĩnh vực mã hóa dữ liệu của Việt Nam,Encode Vietnam,Đi đầu trong lĩnh vực mã hóa dữ liệu của Việt Nam
30 Senior .Net Developer,FULL_TIME,You'll love it,"C#, MVC, ASP.NET","Global software, offshore development and IT company.",NashTech,"Global software, offshore development and IT company."
"Software Test Engineer (QA QC, Tester)",FULL_TIME,"1,300 - 2,000 USD","Tester, English, QA QC",Orange Logic,Orange Logic,Orange Logic
Senior QC Engineer,FULL_TIME,You'll love it,"QA QC, English, Tester","Global software, offshore development and IT company.",NashTech,"Global software, offshore development and IT company."
SQL Database Developers (600$-1500$ NET),FULL_TIME,You'll love it,"Database, SQL, English","Aperia Solutions Vietnam, Former name : Data Delivery Services VN.",Aperia Solutions Vietnam Co Ltd,"Aperia Solutions Vietnam, Former name : Data Delivery Services VN."
"QC Engineer (QA QC, Tester)",FULL_TIME,600 - 1400,"QA QC, Japanese, Tester","IDS Vietnam Co., Ltd là công ty 100% vốn Nhật Bản được thành lập vào tháng 3 năm 2017",International Digital Services Vietnam,"IDS Vietnam Co., Ltd là công ty 100% vốn Nhật Bản được thành lập vào tháng 3 năm 2017"
DevOps Engineer (KS vận hành hệ thống),FULL_TIME,"1,000 - 2,000 USD","Linux, Database",Công ty chuyên về lịch vực đầu tư và phát triển các dự án công nghệ giáo dục (Edtech & E-learning),Công Nghệ Giáo Dục Thiên Hà Xanh,Công ty chuyên về lịch vực đầu tư và phát triển các dự án công nghệ giáo dục (Edtech & E-learning)
QC Engineer (Software & Game Tester),FULL_TIME,You'll love it,"Tester, QA QC","i3 DVR International Inc develops robust, intelligent and innovative software ",i3 DVR International,"i3 DVR International Inc develops robust, intelligent and innovative software "
Junior Frontend Dev JavaScript/HTML5/CSS,FULL_TIME,Up to 20.000.000 vnd,"JavaScript, HTML5, CSS",Hệ thống bán lẻ các sản phẩm Mẹ bầu và em bé,Con Cưng,Hệ thống bán lẻ các sản phẩm Mẹ bầu và em bé
"Backend Developer (Java, JavaScript)",FULL_TIME,You'll love it,"Java, SQL, JavaScript",We are an indie game developer ,Senspark,We are an indie game developer 
Backend Developer (Ruby/PHP/AWS) ~$1800,FULL_TIME,Up to $1800 gross,"Ruby, PHP, AWS",Công ty TNHH 1PAC Việt Nam,1PAC Việt Nam,Công ty TNHH 1PAC Việt Nam
"Mid/Sr Frontend Developer (ReactJS, CSS)",FULL_TIME,"1,400 - 1,700 USD","JavaScript, CSS, ReactJS",Adstart Media Pte Ltd,Adstart Media Pte Ltd,Adstart Media Pte Ltd
"Frontend Web Developer (JavaScript,CSS)",FULL_TIME,You'll love it,"JavaScript, HTML5, CSS",San Francisco based software company that provides advanced solutions for cyber security industry,OPSWAT Software Vietnam,San Francisco based software company that provides advanced solutions for cyber security industry
"Junior .NET Developer (ASP.NET, C#)",FULL_TIME,You'll love it,".NET, C#, ASP.NET",Kyanon Digital is an Agile Digital Production House,Kyanon Digital,Kyanon Digital is an Agile Digital Production House
Front-End Engineers (HTML/CSS/Angular),FULL_TIME,You'll love it,"HTML5, CSS, Angular",Kyanon Digital is an Agile Digital Production House,Kyanon Digital,Kyanon Digital is an Agile Digital Production House
Technical Architect/Lead - Javascript,FULL_TIME,Up to $3000,"JavaScript, MySQL, NodeJS",CIMB Bank Vietnam,CIMB Bank Vietnam,CIMB Bank Vietnam
Project Manager,FULL_TIME,You'll love it,"Project Manager, Product Manager, ASP.NET",HMS is a young startup of VinGroup,VinHMS,HMS is a young startup of VinGroup
"5 Fullstack Dev (PHP, JavaScript, VueJS)",FULL_TIME,You'll love it,"PHP, JavaScript, VueJS",Tap is a hotel-specific solution vendor. Establishment in 1987 in Japan,Tap Hospitality Vietnam,Tap is a hotel-specific solution vendor. Establishment in 1987 in Japan
"Tuyển 10 Developers (C#, .NET, OOP)",FULL_TIME,"600 - 1,200 USD",".NET, C#, OOP",Tap is a hotel-specific solution vendor. Establishment in 1987 in Japan,Tap Hospitality Vietnam,Tap is a hotel-specific solution vendor. Establishment in 1987 in Japan
PHP Developer,FULL_TIME,"500 - 2,000 USD","PHP, Laravel",Giaohangtietkiem.vn: MasterDev. - Working with Master Dev.,Giao Hàng Tiết Kiệm,Giaohangtietkiem.vn: MasterDev. - Working with Master Dev.
Backend (Java/PHP/.NET) Specialist level,FULL_TIME,"900 - 2,000 USD","Java, PHP, .NET",A Medical Insurance Administrator specializing in Health and Travel insurance in Asia,Pacific Cross Vietnam,A Medical Insurance Administrator specializing in Health and Travel insurance in Asia
02 Front-End Developers (ReactJS),FULL_TIME,You'll love it !,"JavaScript, HTML5, ReactJS","At Deliveree, we disrupt the logistics industry with technologies.",Deliveree On-Demand Logistics,"At Deliveree, we disrupt the logistics industry with technologies."
"05 Java Developers (SQL, Spring)",FULL_TIME,You'll love it,"Java, SQL, Spring","An IT Company provides software development, maintenance & outsourcing service from VN to world wide",Cloud Nine Solutions ,"An IT Company provides software development, maintenance & outsourcing service from VN to world wide"
Middle Quality Control Engineer,FULL_TIME,You'll love it,"QA QC, SQL",Business solutions made simple,Live group,Business solutions made simple
Frontend Developer (ReactJS),FULL_TIME,You'll love it,"ReactJS, HTML5, CSS","TIKI.VN is the leading online retailer in Vietnam, offering seamless end-to-end retail experience.",TIKI CORPORATION,"TIKI.VN is the leading online retailer in Vietnam, offering seamless end-to-end retail experience."
QC Manager/Lead,FULL_TIME,Up to 1800 usd,"QA QC, Team Leader, Manager",The Ref. Office of STYL Solutions Pte. Ltd. In HCMC,The Rep. Office of STYL Solutions Pte. Ltd. In HCMC,The Ref. Office of STYL Solutions Pte. Ltd. In HCMC
Mobile Developer (React Native),FULL_TIME,"700 - 1,500 USD","React Native, Objective C, Android",We focus on iPhone and Android platforms,Vastbit,We focus on iPhone and Android platforms
"5 Web Developers (.NET, ASP.NET, C#)",FULL_TIME,Up to 1200$,"ASP.NET, C#, JavaScript",Công Ty Cổ Phần Thủy Sản Việt Úc - Chi Nhánh Thành Phố Hồ Chí Minh,Thủy Sản Việt Úc,Công Ty Cổ Phần Thủy Sản Việt Úc - Chi Nhánh Thành Phố Hồ Chí Minh
"05 Sr/Jr Frontend (JavaScript,HTML5,CSS)",FULL_TIME,$2000+++,"JavaScript, HTML5, CSS",Connect The Dots To Connect The World,Sea Group (formerly Garena),Connect The Dots To Connect The World
Embedded Software Engineer (C/C++),FULL_TIME,"1,000 - 1,500 USD","C++, C language",The Future of Fueling has arrived​,FuelCloud,The Future of Fueling has arrived​
